014871616	|||	fre			DURAND, Hippolyte.		Hollande et Hollandais d'après nature ... Ouvrage illustré, etc. [electronic resource]		Paris, 1893.					lsidyv36d741b0
014871703	|||	fre			FITZWILLIAM, William, Viscount Milton and CHEADLE (Walter Butler)		Voyage de l'Atlantique au Pacifique à travers le Canada ... Traduit de l'Anglais [entitled, “The North-West Passage by land”] ... par J. Belinde Launay, et contenant 22 vignettes sur bois et 2 cartes. [electronic resource]		Paris, 1866.			BELIN DE LAUNAY, Jules. -- CHEADLE, Walter Butler.		lsidyv3741bb48
014871704	|||	fre			FLAUX, Armand de.		Du Danemark. Impressions de voyage, aperçus historiques et considérations sur le passé, le présent, et l'avenir de ce pays. [electronic resource]		Paris, 1862.					lsidyv36f606fb
014871717	|||	fre			FONTAINE, Jules de.		La Suède au dix-neuvième siècle. [electronic resource]		Paris, Lille [printed], 1863.					lsidyv36f7802b
014871728	|||	fre			FOSSEY, Mathieu de.		Le Mexique. [electronic resource]		Paris, 1857.					lsidyv37211f07
014871740	|||	fre			FRÉDÉ, Pierre.		Voyage au Cap Nord et en Laponie par la Finlande ... Deuxième édition. [Illustrated.] [electronic resource]		Paris ; Villefranche-de-Rouergue [printed], 1887.					lsidyv36f4bb0e
014871757	|||	fre			FUSTEL DE COULANGES, Numa Denis.		Questions historiques, revues et complétées d'après les notes de l'auteur par C. Jullian. [electronic resource]		Paris, 1893 [1892]			JULLIAN, Camille.		lsidyv374d7607
014871758	|||	fre			FUSTEL DE COULANGES, Numa Denis.		Recherches sur quelques problèmes d'histoire. 1º. Le colonat romain. 2º. Du régime des terres en Germanie. 3º. De la marche germanique. 4º. L'organisation judiciaire dans le royaume des Francs. [electronic resource]		Paris, 1885.					lsidyv374d20b8
014871764	|||	fre			GARAUD, Louis.		Trois Ans à La Martinique. Études de mœurs, paysages et croquis, profils et portraits ... Illustrations, etc. [electronic resource]		Paris, [1892]					lsidyv370b77df
014871806	|||	fre			GINISTY, Paul.		De Paris au Cap Nord. Notes pittoresques sur la Scandinavie. Ouvrage comprenant 47 gravures. [electronic resource]		Paris, 1892.					lsidyv36f54de0
014871837	|||	fre			GRAD, A. Charles.		Esquisse physique des îles Spitzbergen et du pôle arctique ... Avec une carte des îles Spitzbergen. [electronic resource]		Paris, 1866.					lsidyv372916a6
014871862	|||	fre			GUILAINE, Louis.		La République Argentine, physique et économique ... Préface d'E. Gautier. [electronic resource]		Paris, 1889.			GAUTIER, Émile, Chroniqueur scientifique du Figaro.		lsidyv373e0e04
014871871	|||	fre			Guyot, Yves, 1843-1928.		Histoire des Prolétaires depuis les temps les plus reculés jusqu'à nos jours ... Dessins et gravures ... Deuxième édition. [electronic resource]		Paris, [1873, 74?]			LACROIX, Sigismond.		lsidyv374f2403
014871887	|||	fre			Hall, Charles Francis, 1821-1871.		Deux ans chez les Esquimaux. Voyage de découvertes et d'aventures, abrégé [from “Life with the Esquimaux”] par Mme. H. Loreau. [electronic resource]		Paris, 1880.			LOREAU, Henriette.		lsidyv3712d3d6
014871892	|||	eng			HALLAM, Henry.		[View of the State of Europe during the Middle Ages.] [electronic resource]	[Another edition.]	Paris, 1835.					lsidyv375079a9
014871920	|||	fre			HAURIGOT, Georges.		Excursion aux Antilles françaises. [electronic resource]		Paris, [1890]					lsidyv370ad455
014871925	|||	fre			HAYES, Isaac Israel.		Perdus dans les Glaces, ouvrage traduit de l'Anglais ... par L. Renard, et illustré de 58 gravures sur bois. [electronic resource]		Paris, 1870.			RENARD, Léon.		lsidyv3711bf8b
014871927	|||	fre			HAYES, Isaac Israel.		La Terre de Désolation: Excursion d'été au Groënland ... Ouvrage traduit de l'Anglais ... par J. M. L. Reclus, etc. [electronic resource]		Paris, 1874.			RECLUS, J. M. L.		lsidyv3711f6c4
014871929	|||	fre			HAYES, Isaac Israel.		La Mer Libre du Pole ... Traduit de l'Anglais et accompagné de notes ... par F. de Lanoye. Ouvrage illustré de 70 gravures, etc. [electronic resource]		Paris, 1868.			TUGNOT DE LANOYE, Ferdinand.		lsidyv3711cc8e
014871981	|||	eng			HOGAN, John Sheridan.		Canada. An essay: to which was awarded the first prize by the Paris Exhibition Committee of Canada. [electronic resource]		Montreal, 1855.					lsidyv3714b050
014872005	|||	fre			HUE, Fernand.		La Guyane française. [electronic resource]		Paris, [1892]					lsidyv3736bb10
014872007	|||	fre			HUGO, Jean Abel, Count.		France historique et monumentale. Histoire générale de la France, depuis les temps les plus reculés jusqu'à nos jours, illustrée et expliquée par les monuments de toutes les époques, etc. [electronic resource]		Paris, 1836-43.					lsidyv3deb1058 -- lsidyv3deabf64 -- lsidyv371c8cdd
014872053	|||	fre					L'Expédition de la Jeannette au Pole Nord, racontée par tous les membres de l'expédition. Ouvrage composé des documents reçus par le “New York Herald” de 1878 à 1882, traduits par J. Geslin. Avec ... illustrations. [electronic resource]		Paris, [1883]					lsidyv3714845c -- lsidyv37148f7a
014872054	|||	fre					Le naufrage de la Jeannette dans l'océan glacial arctique raconté par les membres de l'expédition. Ouvrage illustré, etc. [electronic resource]		Paris, [1891?]					lsidyv3711a370
014872092	|||	eng			KEMBLE, afterwards BUTLER, Frances Anne.		Journal of a Residence in America. [electronic resource]		Paris : A. & W. Galignani & Co., 1835.					lsidyv37289eb1
014872150	|||	fre			LABBÉE, E., Author of “Les Grèves,” etc.		Les origines de l'Amérique du Nord et le voisinage perilleux du Pôle, etc. [electronic resource]		Paris, 1896.					lsidyv36cf0aed
014872151	|||	fre			LACOMBE, Joseph Paul.		De l'histoire considérée comme science. [electronic resource]		Paris, 1894.					lsidyv374ca2b9 -- lsidyv32d9b092
014872152	|||	fre			LACOMBE, Joseph Paul.		Introduction à l'histoire littéraire. (Suite de l'Histoire considérée comme science.). [electronic resource]		Paris, 1898.					lsidyv374ca7ba -- lsidyv37bfbe54
014872183	|||	fre			LE HIR, Jean Louis.		Histoire de l'Année 1865. [electronic resource]		Paris, 1866.					lsidyv374e57b5
014872186	|||	fre			LEMIRE, Charles.		Voyage à pied en Nouvelle-Calédonie et description des Nouvelles-Hébrides. Ouvrage orné de deux cartes, etc. [electronic resource]		Paris, 1884.					lsidyv372bf21f
014872194	|||	fre			LE MOYNE, A., Chevalier.		Voyages et séjours dans l'Amérique du Sud. La Nouvelle-Grenade, Santiago de Cuba, la Jamaique et l'Isthme de Panama. [electronic resource]		Paris, 1880.					lsidyv373ac52b -- lsidyv373accfc
014872197	|||	fre			LÉOUZON LE DUC, Louis Antoine.		La Finlande; son histoire primitive, sa mythologie, sa poésie épique, avec la traduction complète de sa grande épopée le Kalewala, son génie national, sa condition politique et sociale depuis la conquète russe. [electronic resource]		Paris, 1845.					lsidyv36f85660
014872198	|||	fre			LEROY, Louis, Abbé.		Le Règne de Dieu dans la grandeur la mission et la chute des empires, ou Philosophie de l'Histoire, etc. [electronic resource]		Paris, 1859 (Arras [printed])					lsidyv374f1221
014872201	|||	fre			LETELLIER, Maurice.		A travers la Norvège et Spitzbergen. Ouvrage contenant une carte, etc. [electronic resource]		Paris, 1897.					lsidyv36f67d42
014872207	|||	fre			LEVSHIN, Aleksyei Iraklievich.		Description des hordes et des steppes des Kirghiz-Kazaks, ou Kirghiz-Kaïssaks, ... traduite du Russe par Ferry de Pigny, revue et publiée par E. Charrière. [electronic resource]		Paris, 1840.		Kirghiz. -- Kirghiz Steppe. -- Asia, Central Description and travel.	CHARRIÈRE, Ernest.		lsidyv36fff5a9
014872256	|||	fre			LUZEUX, Étienne.		Le Morvan. Étude physique, historique et militaire ... Extrait de la Revue militaire universelle. [With map.] [electronic resource]		Paris, [1895]					lsidyv36cb1fcd
014872288	|||	fre			MALLAT DE BASSILAN, Marcel Jacques Saint Ange.		L'Amérique inconnue. D'après le journal de voyage de J. de Brettes, etc. [electronic resource]		Paris, 1892.			BRETTES, Joseph de, Viscount.		lsidyv373de390
014872298	|||	fre			MARGRY, Pierre.		[Découvertes et établissements des Français dans l'Ouest et dans le Sud de l'Amérique Septentrionale (1614-1754). Mémoires et documents originaux recueillis et publiés par P. Margry.] [electronic resource]	[Another edition.] Découvertes et établissements, etc.	Paris, 1879-88.					lsidyv2b205673 -- lsidyv373ee7f5 -- lsidyv373a3c33 -- lsidyv2b1ff7ab -- lsidyv2c40c89b -- lsidyv2c417bc2
014872299	|||	fre			MARGRY, Pierre.		Origines Transatlantiques. Belain d'Esnambuc et les Normands aux Antilles d'après des documents nouvellement retrouvés. [electronic resource]		Paris, 1863.			BELAIN D'ESNAMBUC, Pierre.		lsidyv371ed8e8
014872317	|||	fre			MARTIN DE MOUSSY, V.		Description géographique et statistique de la Confédération Argentine. [electronic resource]		Paris, 1860-64.					lsidyv3dedd8b7 -- lsidyv373d732d
014872365	|||	fre			MIETTE DE VILLARS, and CLÉRAMBAUT ( )		Manuel des Émigrants en Californie. [electronic resource]		Paris, 1849.					lsidyv36ffc18c
014872371	|||	eng			MILLOT, Claude François Xavier.		[Elements of General History. Translated ... Part first. Ancient history.] [electronic resource]	A new edition, revised. With the continuation from 1760 to ... 1815, etc.	Edinburgh, 1823.			MILLON, Charles, Professor, of Paris.		lsidyv3153f06d -- lsidyv372db7c6 -- lsidyv3711424a -- lsidyv3711632f -- lsidyv372dac59 -- lsidyv372d9da0
014872393	|||	eng			MONKSHOOD, G. F., pseud. [i.e. William James Clarke.]		Nightshades. [Poems.] [electronic resource]		Paris : Privately printed, 1899.					lsidyv37212e0a
014872394	|||	fre			MONNIER, Marcel, Membre de la Mission Binger.		Des Andes au Para. Équateur, Pérou, Amazone ... Dessins de G. Profit. [electronic resource]		Paris, 1890.			PROFIT, Georges.		lsidyv370d377f
014872399	|||	fre			MORAND, Joseph, Ancien Professeur au Lycée de Tours.		Histoire philosophique des sciences et de la civilisation. [electronic resource]		Paris, 1838.					lsidyv374bf0a6
014872440	|||	fre			NARES, George Strong, Sir, K.C.B.		Un Voyage à la Mer Polaire ... suivi de notes sur l'histoire naturelle par W. H. Feilden. Ouvrage traduit de l'anglais ... par F. Bernard, et contenant 62 gravures, etc. [electronic resource]		Paris, 1880.			BERNARD, Frédéric. -- FEILDEN, Henry Wemyss.		lsidyv37130224
014872458	|||	fre					Révélations sur la Russie, ou l'Empereur Nicolas et son empire en 1844, par un résident anglais [i.e. C. F. Henningsen]. Ouvrage traduit de l'anglais par Noblet et annoté par C. Robert. [electronic resource]		Paris, 1845.			NOBLET, Antoine Pierre. -- ROBERT, Cyprien.	Russia.	lsidyv36fa17de
014872473	|||	fre			NORDENSKIÖLD, Nils Adolf Erik, Baron.		Notre Expédition au Pôle nord et la découverte du passage du Nord-Est. Ouvrage illustré ... Publié d'après les Lettres et le Journal de l'explorateur et les Rapports des principaux membres de la Mission par A. Nançon ... Préface par Daubrée, de l'Institut. [electronic resource]		Paris, [1895]			DAUBRÉE, Gabriel Auguste. -- NANÇON, Alfred.		lsidyv37417c9c
014872483	|||	fre			NOURTIER, G.		Des Destinées humaines, etc. [electronic resource]		Paris, 1850.					lsidyv374be605
014872541	|||	fre					La Guadeloupe depuis sa découverte jusqu'à nos jours. Avec deux cartes. [electronic resource]		Paris, 1881.					lsidyv3717ba30
014872542	|||	fre				Société d'Ethnographie Américaine et Orientale (PARIS)	Recueil de documents relatifs aux travaux de la Commission de l'Ethnogénie des populations de l'Empire russe instituée par la Société, etc. (Deuxième Notice sur ... les travaux de la commission, etc.). [electronic resource]		Paris, 1885[-86]					lsidyv36cbcdc0
014872543	|||	eng			PARISH, Henry Headley.		The Diplomatic History of the Monarchy of Greece from ... 1830, showing the transfer to Russia from the mortgage held by British capitalists over its property and revenues. (Appendix.). [electronic resource]		London, 1838.					lsidyv370bd7b0
014872559	|||	fre			PAYER, Julius von.		L'Expédition du Tegetthoff. Voyage de découvertes aux 80e-83e degrés de latitude nord, traduit de l'allemand ... par M. J. Gourdault, et contenant ... gravures, etc. [electronic resource]		Paris, 1878.			GOURDAULT, Jules.		lsidyv37120d3f
014872561	|||	fre			PAZ SOLDAN, Mateo.		Geografía del Perú, obra póstuma D. D. M. P. S., corregida y aumentada por ... M. F. Paz Soldan. (Compendio de geografía matemática, física y política.) L.P. [electronic resource]		Paris, 1862, 63.			PAZ SOLDAN, Mariano Felipe.		lsidyv31437fc6 -- lsidyv373a5d13 -- lsidyv370cd262
014872601	|||	fre			PINART, Alphonse Louis.		Estimaux et Koloches. Idées religieuses et traditions des Kaniagmioutes. (Extrait de la Revue d'Anthropologie, etc.). [electronic resource]		Paris, [1872]					lsidyv37293ba2
014872623	|||	fre			POYET, C. F.		Notices géographiques, ethnographiques, statistiques, climatologiques et économiques des différentes localités du Mexique. [electronic resource]		Paris, 1863.					lsidyv3736d641
014872646	|||	fre			RAINAUD, Armand.		Le Continent austral. Hypothèses et découvertes. [electronic resource]		Paris, 1893.					lsidyv3712595b
014872657	|||	eng			RAUMER, Friedrich Ludwig Georg von.		History of the Sixteenth and Seventeenth Centuries, illustrated by original documents. Translated from the German [of the “Briefe aus Paris zur Erläuterung der Geschichte des 16 und 17 Jahrhunderts”]. [electronic resource]		London : J. Murray, 1835.					lsidyv371ae597 -- lsidyv371ad98e
014872668	|||	fre			REMY, Jules.		Voyage au pays des Mormons; relation-géographie-histoire naturelle-histoire-théologie-mœurs et coutumes ... Ouvrage orné de 10 gravures sur acier et d'une carte. [electronic resource]		Paris, 1860.				Church of Jesus Christ of Latter-day Saints.	lsidyv3704fd60 -- lsidyv3de8fcc4 -- lsidyv3704efb3
014872669	|||	fre			RENDU, Alphonse.		Études topographiques, médicales et agronomiques sur le Brésil. [electronic resource]		Paris, 1848.					lsidyv37363238
014872727	|||	fre			ROUGEMONT, Frédéric de.		Les Deux Cités. La philosophie de l'histoire aux differents âges de l'humanité. [electronic resource]		Paris, 1874.					lsidyv374cadb7 -- lsidyv319e499c
014872728	|||	fre			ROUSIERS, Paul de.		La Vie Américaine. Ouvrage illustré, etc. [electronic resource]		Paris, 1892.					lsidyv373be8ad
014872731	|||	fre			ROUTIER, Gaston.		Le Mexique ... Avec une préface de I. Altamirano ... et une carte, etc. [electronic resource]		Paris, 1891.					lsidyv373d123d
014872732	|||	fre			ROUZIER, S.		Dictionnaire géographique et administratif universel d'Haïti illustré ... ou guide général en Haïti. [electronic resource]		Paris, [1892, 93]					lsidyv371f9524 -- lsidyv371fa8a4
014872748	|||	fre				Russia.	Un Missionnaire républicain en Russie. [By Rohr.] [electronic resource]		Paris, 1852.					lsidyv3de77825
014872753	|||	fre				Russia.	L'Alliance russe. Souvenirs et impressions d'un Français en Russie. [electronic resource]		Paris, 1893.					lsidyv36fd0df9
014872759	|||	spa			SACO, José Antonio, Biografía.		Coleccion de papeles cientificos, historicos, politicos, y de otros ramos sobre la Isla de Cuba, ya publicados, ya inéditos. [electronic resource]		Paris, 1858, 59.					lsidyv3714bd04 -- lsidyv3714dc7a -- lsidyv3715054d
014872764	|||	fre					Histoire de Saint-Calais et de ses environs, par un Membre de l'Institut des Provinces de France, etc. [Auguste Voisin.] [electronic resource]		Le Mans [printed], Paris, 1850.			VOISIN, Auguste, Abbé.		lsidyv36f8b0b4
014872765	|||	fre			SAINT-AMANT, Pierre Charles de.		Voyages en Californie et dans l'Orégon. [electronic resource]		Paris, 1854.					lsidyv370192f5
014872781	|||	fre			SANTA-ANNA NERY, Frederico José de, Baron.		Aux États-Unis du Brésil. Voyages de M. T. Durand, avec illustrations. [electronic resource]		Paris, [1891]					lsidyv373a2e50
014872782	|||	fre			SANTA-ANNA NERY, Frederico José de, Baron.		Le Pays des Amazones. L'El-Dorado. Les terres à caoutchouc ... Orné de nombreuses illustrations et d'une carte explicative. Nouvelle édition entièrement refondue et mise à jour. [electronic resource]		Paris, 1899.					lsidyv372be5be
014872804	|||	fre			SCHNITZLER, Johann Heinrich.		L'Empire des Tsars, un septième des terres du Globe, etc. [electronic resource]		Paris, 1856-69.					lsidyv36fc4969 -- lsidyv36fc1b24 -- lsidyv3de7ab27 -- lsidyv3de79358
014872805	|||	fre			SCHNITZLER, Johann Heinrich.		La Russie, la Pologne et la Finlande. Tableau statistique, géographique et historique de toutes les parties de la Monarchie Russe prises isolément ... Avec 3 plans lithographiés. [electronic resource]		Paris, 1835.					lsidyv36fa78ca
014872839	|||	fre			SIBUET, Prosper, Baron.		Voyage dans la Presqu'île Scandinave et au Cap Nord ... Première partie: Suède. [electronic resource]		Paris, 1848.					lsidyv37415c10
014872912	|||	fre			STRADA, Jules Gabriel Delarne de.		Philosophie de l'impersonnalisme méthodique. La loi de l'histoire. Constitution scientifique de l'histoire. [electronic resource]		Paris, 1894.					lsidyv374cc084
014872958	|||	fre			TENRÉ, L.		Les États américains, leurs produits, leur commerce, en vue de l'Exposition Universelle de Paris. [electronic resource]		Paris, 1867.					lsidyv373e6386
014872960	|||	fre			TEXIER, Edmond.		Voyage pittoresque en Hollande et en Belgique, ... Illustrations de MM. Rouargue, frères. [electronic resource]		Paris, [1856?]			ROUARGUE, Émile, and ROUARGUE (Ad.)		lsidyv3711b282
014872963	|||	fre			THEVET, André.		Les Singularitez de la France antarctique. Nouvelle édition avec notes et commentaires par Paul Gaffarel. [electronic resource]		Paris, 1878.			GAFFAREL, Paul.		lsidyv373dab3e
014872964	|||	fre			THIERRY, Jacques Nicolas Augustin.		[Histoire de la conquête de l'Angleterre par les Normands, de ses causes, et de ses suites jusqu'à nos jours, etc.] [electronic resource]	Troisième édition ... revue et augmentée.	Paris, 1830.					lsidyv371cfd76 -- lsidyv371ce810
014872973	|||	fre			THOULET, J.		Un Voyage à Terre-neuve. Extrait du Bulletin de la Société de Géographie de l'Est. [electronic resource]		Paris ; Nancy, 1891.					lsidyv371800be
014872976	|||	fre			TIKHOMIROV, Lev Aleksandrovich.		La Russie, politique et sociale. [electronic resource]		Paris, 1886.					lsidyv36cbc007
014872979	|||	fre			TISSANDIER, Albert.		Six mois aux États-Unis. Voyage d'un touriste dans l'Amérique du Nord, suivi d'une excursion à Panama. Texte et dessins. [electronic resource]		Paris, [1886].					lsidyv36cdc0bd
014872980	|||	fre			Tissot, Victor, 1845-1917.		Le Pôle Nord et le Pôle Sud ... Ouvrage illustré, etc. [electronic resource]		Paris, 1889.					lsidyv3713e3af
014873028	|||	fre			URIBE ANGEL, Manuel.		Geografia general y compendio historico del estado de Antioquia en Colombia. [electronic resource]		Paris, 1885.					lsidyv370d6e9c
014873030	|||	fre					Relation du voyage des dames Religieuses Ursulines de Rouen à la Nouvelle-Orléans; avec une introduction et des notes par G. Gravier. [A reprint, in facsimile, of the edition of 1728.] [electronic resource]		Paris, 1872.			Gravier, Gabriel.		lsidyv3726248f
014873058	|||	fre			VILLENEUVE-BARGEMONT, Louis François de, Marquis de Villeneuve-Trans.		[Précis de l'Histoire.] [electronic resource]	Deuxième édition, revue et augmentée.	Paris, 1830.					lsidyv374f3b14
014873070	|||	fre			Voltaire, 1694-1778		[Siècle de Louis XIV. Édition stéréotype, augmentée d'une table des matières.] [electronic resource]	Édition revue par l'abbé Du Chesne de Ciszeville. ... Illustrée de 20 grands dessins par Célestin Nanteuil. .	Paris, 1847.					lsidyv3749c5f6
014873073	|||	eng			WADE, John, Vice-President of the Historical Section of the Institut d'Afrique” of Paris.		British history, chronologically arranged, comprehending a classified analysis of events ... in Church and State, from the first invasion by the Romans to the accession of Queen Victoria. [electronic resource]		London, 1839.					lsidyv306733d2 -- lsidyv37360aaf
014873102	|||	fre			Weddell, H. A. (Hugh Algernon), 1819-1877.		Voyage dans le Nord de la Bolivie et dans les parties voisines du Pérou, ou visite au district aurifère de Tipuani, etc. [electronic resource]		Paris, 1853.					lsidyv37363f5b
014873133	|||	fre			WIENER, Charles.		Chili and Chiliens. [electronic resource]		Paris ; Versailles [printed], 1888.					lsidyv37394b0c
014873180	|||	fre			WYSE, Lucien Napoléon Bonaparte.		Le Canal de Panama: l'isthme américain; explorations; comparaison des tracés étudiés négociations; état des travaux ... Ouvrage contenant une grande carte de l'isthme colombien ... et 90 gravures sur bois. [electronic resource]		Paris, 1886.					lsidyv370b4da1
014879452	|||	fre			Agassiz, Louis, 1807-1873.		Voyage au Brésil, traduit de l'anglais ... par F. Vogeli. Ouvrage illustré, etc. [electronic resource]		Paris, 1869.			Agassiz, Elizabeth Cabot Cary, 1822-1907. -- VOGELI, Félix.		lsidyv306f5143
014879479	|||	fre			AVEZAC-MACAYA, Marie Armand Pascal d'.		Considérations géographiques sur l'histoire du Brésil. Examen d'une nouvelle histoire générale du Brésil récemment publiée ... par M. François-Adolphe de Varnhagen ... Rapport fait à la Société de Géographie de Paris, etc. (Extrait du Bulletin de la Société de Géographie.) [With maps.] [electronic resource]		Paris, 1857.			Varnhagen, Francisco Adolfo de, Visconde de Porto Seguro, 1816-1878.		lsidyv2b219b52
014879480	|||	fre			AVEZAC-MACAYA, Marie Armand Pascal d'.		Le Livre de Ferdinand Colomb. Revue critique des allégations proposées contre son authenticité [in a work by Henry Harrisse entitled “Fernand Colomb, sa vie, ses œuvres”], etc. (Extrait du Bulletin de la Société de Géographie de Paris.). [electronic resource]		Paris, 1873.			Colón, Fernando, 1488-1539. -- HARRISSE, Henry.		lsidyv32ba84c2
014879485	|||	fre			BARIL, V. L., Count de La Hure.		L'Empire du Brésil. Monographie complète de l'empire sud-américain, etc. [electronic resource]		Paris, 1862.					lsidyv2b20f301
014879488	|||	fre			BARRIÈRE-FLAVY, C.		Histoire de la ville et de la châtellenie de Saverdun ... Avec ... des plans, etc. [electronic resource]		Toulouse ; Paris, [1891]					lsidyv2c34f314
014879503	|||	eng			BEETON, Samuel Orchart.		Beeton's Book of the War; being a narrative of the most striking military events and romantic incidents which occurred during the time from the declaration of war to the capitulation of Paris. [With illustrations.] [electronic resource]		London : Ward, Lock & Co., [1871]					lsidyv32c6c348
014879505	|||	fre			BELLY, Félix.		A travers l'Amérique Centrale. Le Nicaragua et le canal interocéanique ... Publié avec une carte originale du Nicaragua dressée par ordre de S. E. le Capitaine-Général Don T. Martinez. [electronic resource]		Paris, 1867.					lsidyv302d9ec6
014879508	|||	fre			BERTHRE DE BOURNISEAUX, Pierre Victor Jean.		Précis historique de la guerre civile de la Vendée, depuis son origine, jusqu'à la pacification de la Jaunaie, etc. [electronic resource]		Paris, 1802.					lsidyv375c58d2
014879511	|||	fre			BIARD, François.		Deux années au Brésil. Ouvrage illustré de 180 vignettes dessinées par E. Riou, d'après les croquis de M. Biard. [electronic resource]		Paris, 1862.			RIOU, Édouard.		lsidyv2b1fc10c
014879515	|||	eng			BINGHAM, Denis Arthur, Hon.		Journal of the Siege of Paris ... With a map. [electronic resource]		London : Smith, Elder & Co., 1871.					lsidyv315f6e7c
014879518	|||	fre			BINS DE SAINT-VICTOR, Jacques Maximilien Benjamin, Count.		De l'origine et de la nature du pouvoir, d'après les monuments historiques; ou Études sur l'histoire universelle. [electronic resource]		Paris, 1840.					lsidyv2b11726f -- lsidyv2b1160fa -- lsidyv2b118e07 -- lsidyv2b11278d -- lsidyv2b1136f3 -- lsidyv2b11480e
014879531	|||	spa			BOSSI, Bartolomé.		Viage pintoresco por los rios Paraná, Paraguay, Sⁿ Lorenzo, Cuyabá y el Arino tributario del grande Amazonas. Con la descripcion de la provincia de Mato Grosso, etc. [electronic resource]		Paris, 1863.					lsidyv3082d808
014879535	|||	eng			BOWLES, Thomas Gibson.		The Defence of Paris; narrated as it was seen ... With illustrations, and a map of Paris. [electronic resource]		London : Sampson Low & Co., 1871.					lsidyv32c7565d
014879541	|||	fre			BRESSON, André.		Bolivia. Sept années d'explorations, de voyages et de séjours dans l'Amérique Australe ... Préface de M. Ferdinand de Lesseps. Ouvrage illustré ... par Henri Lanos. [electronic resource]		Paris, 1886, [1885].			LESSEPS, Ferdinand Marie de, Viscount.		lsidyv302cf855
014879587	|||	fre			CARVALLO, Hippolyte.		Études sur le Brésil au point de vue de l'émigration et du commerce français. [electronic resource]		Paris, 1858.					lsidyv302b03ee
014879592	|||	fre			CAUCHOIS-LEMAIRE, Louis Augustin François.		Lettres sur les Cent-Jours, publiées par ... Cauchois-Lemaire, avec notes et pièces justificatives. [electronic resource]		Paris, 1822.					lsidyv375c2ea5
014879600	|||	fre			CHASSIN, Charles Louis.		Le Génie de la Révolution. [electronic resource]		Paris, 1863.					lsidyv375d514a -- lsidyv375d37e7
014879603	|||	spa					Estudios Jeográficos sobre Chile. Memorias relativas á várias cuestiones sometidas al Congreso Internacional de Ciencias Jeográficas de Paris de 1875. [electronic resource]		Santiago de Chile, 1875.					lsidyv2ae82ea6
014879619	|||	eng			COMBER, Thomas, Rector of Oswaldkirk.		The History of the Parisian Massacre; wherein all the minute circumstances of that sanguinary event are faithfully pourtrayed, etc. [electronic resource]		London : J. J. Stockdale, 1810.					lsidyv2af966bb
014879620	|||	fre			CONSTANT DE REBECQUE, Benjamin Henri.		[Mémoires sur les Cent Jours, en forme de lettres. (Avec des notes et documens inédits.)] [electronic resource]	Nouvelle édition, augmentée d'une introduction.	Paris, 1829.					lsidyv2afa3c4b
014879629	|||	fre			COUDREAU, Henri Anatole.		Les Français en Amazonie ... Illustrations par P. Hercouët et F. Massé. [electronic resource]		Paris, [1887]					lsidyv313e6107
014879630	|||	fre			COUDREAU, Henri Anatole.		Atlas. [electronic resource]		Paris, 1887.					lsidyv37640d26 -- lsidyv302ad2b6 -- lsidyv2b212b63 -- lsidyv32bb5d93 -- lsidyv2aed54cd
014879651	|||	fre			DAVILLÉ, Ernest.		La Colonisation française aux Nouvelles Hébrides, etc. [With plates.] [electronic resource]		Paris, 1895.					lsidyv30796382
014879664	|||	fre			DESPREZ, Adrien.		Les Voyageurs au pôle nord depuis les premières expéditions scandinaves jusqu'à celle de M. Gustave Lambert ... Avec une carte des régions boréales d'après V. A. Malte-Brun. [electronic resource]		Paris, [1868]					lsidyv30665112
014879665	|||	fre			DESSALINES D'ORBIGNY, Alcide.		L'Homme américain-de l'Amérique méridionale-considéré sous ses rapports physiologiques et moraux. [With plates and a map.] [electronic resource]		Paris; Strasbourg, 1839.					lsidyv3756141e -- lsidyv2aecfb81
014879666	|||	fre			DESSALINES D'ORBIGNY, Alcide.		Voyage dans les deux Amériques, augmenté de renseignements exacts jusqu'en 1853 sur les différents états du Nouveau monde. Nouvelle édition, publiée sous la direction de M. A. d'Orbigny. [Based on the author's “Voyage pittoresque dans les deux Amériques,” with additional material by Alfred Jacobs. With plates and maps.] [electronic resource]		Paris, 1853.			JACOBS, Alfred, Archiviste Paléographe.		lsidyv2c36f6cf
014879673	|||	fre			DOLLFUS, Charles, Philosophical Writer.		Considérations sur l'histoire. Le monde antique. [electronic resource]		Paris, 1872 (Saint-Germain [printed])					lsidyv375d7721
014879674	|||	fre			DOMENECH, Emanuel.		Voyage pittoresque dans les grands Déserts du Nouveau Monde. [electronic resource]		Paris, 1862.					lsidyv3066c57a
014879676	|||	fre			DOTTAIN, Ernest.		Cours Complet d'Histoire Universelle. Par MM. Dottain Chevallier et Todière. [electronic resource]		Paris, 1854-59.			CHEVALLIER, Henry. -- TODIÈRE, Louis Phocion.		lsidyv2b141308 -- lsidyv32d9f155 -- lsidyv2b142e8a
014879678	|||	fre			DROHOJOWSKA, Antoinette Joséphine Françoise Anne, Countess.		À travers l'Océanie. [electronic resource]		Lille [printed], Paris, [1870?]					lsidyv30857203
014879680	|||	fre			DULAURE, Jacques Antoine.		[Histoire physique, civile et morale de Paris ... Quatrième édition.] [electronic resource]	Nouvelle édition, refondue et complétée jusqu'à nos jours par L. Batissier.	Paris, 1846.			BATISSIER, Louis.		lsidyv313ef680
014879681	|||	fre			Dumas, Alexandre, 1802-1870.		Taïti. Marquises. Californie. Journal de Madame Giovanni, rédigé et publié par Alexandre Dumas. [electronic resource]		Paris, 1857.					lsidyv32bf440c
